Year,State,District,People,AvgSyllabicCount,Name1,Name2,Name3,Name4,Name5,Name6,Name7,Name8,Name9,Name10
1975,Madhya Pradesh,Shivpuri,14534,2.336,Ram,Gita,Munni,Raj,Kamala,Guddi,Shila,Ramesh,Guddi,Ramvati
1975,Madhya Pradesh,Sidhi,16488,2.575,Ram,Munni,Ramkali,Chote,Raj,Shyam,Sunita,Saroj,Gita,Shyamkali
1975,Madhya Pradesh,Singrauli,11172,2.7319999999999998,Ram,Phoolmati,Raj,Chote,Shiva,Sonamati,Munni,Sunita,Sushil,Manit
1975,Madhya Pradesh,Tikamgarh,14116,2.275,Ram,Raj,Mira,Phoola,Shila,Guddi,Mamata,Munni,Munna,Kamala
1975,Madhya Pradesh,Ujjain,18528,2.364,Raju,Kamala,Mohan,Rajesh,Rekha,Leela,Shyam,Sugan,Ram,Prem
1975,Madhya Pradesh,Umaria,6947,2.173,Ram,Munni,Shyam,Sunita,Phoola,Gita,Shiva,Rajesh,Sushil,Radha
1975,Madhya Pradesh,Vidisha,14099,2.1959999999999997,Ram,Raj,Kamala,Guddi,Sunita,Gita,Munni,Phoola,Lakshmi,Hari
1975,Manipur,Bishnupur,3055,2.563,Oinam,Laishram,Ningthoujam,Moirangthem,Thokchom,Wahengbam,Salam,Khwairakpam,Naorem,Pukhrambam
1975,Manipur,Chandel,448,2.502,Hoikhoneng,Nengneilhing,Lamneikim,Nengchin,Tinkholam,Chinkholhing,Lamkhonei,Zamkholet,Thongkholal,Ngamkholal
1975,Manipur,Churachandpur,3255,2.707,Lal,David,Nengboi,Mary,Esther,Lalremruot,Hoikhoneng,Niang,Lalremkim,John
1975,Manipur,Imphal East,5610,2.622,Laishram,Thokchom,Ningombam,Thangjam,Moirangthem,Chingakham,Ningthoujam,Yumnam,Kshetrimayum,Maibam
1975,Manipur,Imphal West,7081,2.5780000000000003,Laishram,Yumnam,Thokchom,Ningthoujam,Oinam,Moirangthem,Naorem,Longjam,Thounaojam,Wahengbam
1975,Manipur,Kamjong,122,2.426,Tennyson,Titus,Chithung,Chonmila,Rita,Anah,Tuiyaola,Solomon,Keishing,Mimi
1975,Manipur,Kangpokpi,1721,2.48,Kumari,Chandra,Durga,Bhim,Gopal,Dhan,Bishnu,Ram,David,Hoinu
1975,Manipur,Noney,102,2.892,Rajen,Jeichungai,Akaliu,Moses,Disoulu,Sharma,Santi,Marulung,Lungdi,Lungkapou
1975,Manipur,Senapati,3030,2.286,Lokho,John,Losa,Sani,Kaisa,Kaini,Lohrii,Mary,Solomon,Rose
1975,Manipur,Tamenglong,925,2.995,David,Lungjin,Namjaithiuliu,Arengbou,Adipou,Gaihiamliu,Haokholen,Athiam,Meihiping,Joshua
1975,Manipur,Tengnoupal,530,2.481,Teshil,Kodar,Tungshil,Darshim,Hatlhing,Koshil,Marim,Tonai,Shangkhu,Tungcha
1975,Manipur,Thoubal,5416,2.5639999999999996,Laishram,Moirangthem,Naorem,Ningthoujam,Thokchom,Elangbam,Kshetrimayum,Yumnam,Mayanglambam,Maibam
1975,Manipur,Ukhrul,471,2.495,Somiwon,Ningthar,Shimreichan,Ruth,Ramhaola,Ragui,Varewon,Ningreiwon,Horam,Tuithing
1975,Meghalaya,East Garo Hills,1727,2.408,Gopal,Debanon,Merina,Genjak,Salseng,Sabina,Serilla,Sentina,Dorilla,Nitha
1975,Meghalaya,East Jaintia Hills,1858,1.919,Jop,Lovely,Wan,Suk,Rida,Rita,Tina,Bha,Kyrmen,Emmon
1975,Meghalaya,East Khasi Hills,10410,2.444,Rita,John,Mary,Anita,Mina,Sunita,Anthony,Maya,Raju,Robert
1975,Meghalaya,North Garo Hills,2337,2.528,John,Terisa,Ronilla,Kalinath,Gresilda,Subash,Joseph,Sellina,Christina,Monila
1975,Meghalaya,Ri Bhoi,2465,2.3209999999999997,Anita,Anjela,Linda,Regina,John,Anthony,Ridalin,Samson,Lusia,Mary
1975,Meghalaya,South Garo Hills,1377,2.447,Rohilla,Dillip,Merila,Prodip,Bablu,Linda,Dilip,Maikel,Tarpin,Sonalsing
1975,Meghalaya,South West Garo Hills,1346,2.533,Abdul,Jayanti,Nonseng,Jobeda,Renji,Rina,Swapan,Pradip,Rajesh,Krishna
1975,Meghalaya,South West Khasi Hills,860,2.54,Melinda,Etilda,Emelinda,Aidalin,Biolinda,Bidalin,Regina,Dilip,Christina,Rosemary
1975,Meghalaya,West Garo Hills,4810,2.449,Abdul,Dilip,Nur,Rita,John,Sanjay,Solema,Wenjak,Maya,Purnima
1975,Meghalaya,West Jaintia Hills,2404,2.1390000000000002,Ram,Phyrnai,Emlang,Wan,Lakhon,Synshar,Hermon,Rilang,Don,Pyntngen
1975,Meghalaya,West Khasi Hills,2425,2.506,Emilda,Melinda,Markus,Teibor,Stephan,Charles,Barlin,Shainingstar,Remius,Phrangsngi
1975,Mizoram,Aizawl,4065,3.568,Lalmuanpuii,Lalremruata,Lalsangpuii,Lalremruati,Vanlalruati,Lalrinpuii,Lalhlimpuii,Lalnunmawii,Lalawmpuii,Laltanpuii
1975,Mizoram,Champhai,1177,3.6239999999999997,Lalremruata,Vanlalruati,Lalrinmawii,Lalnunthari,Lalmuanpuii,Vanlalhruaii,Lalhmingliani,Lalparmawii,Laltanpuia,Lalchhanhimi
1975,Mizoram,Kolasib,623,3.467,Lalnunmawii,Vanlalhruaia,Vanlalruati,Laltanpuii,Joseph,Lalremruata,Lalthianghlimi,Lalnuntluanga,Lalrammawia,Vanlalmawii
1975,Mizoram,Lawngtlai,930,2.8710000000000004,Shanti,Juddha,Buddha,Dhana,Kala,Chandra,Rajo,Doya,Gyana,Nilo
1975,Mizoram,Lunglei,1087,3.372,Lalrinmawii,Zohmingthangi,Zonunsangi,Lalhmangaiha,Lalrinpuii,Lalpianmawia,Lalbiakkimi,Vanlalliana,Vanlallawmi,Vanlalruati
1975,Mizoram,Mamit,879,3.423,Lalhlimpuii,Lalthakima,Lalhmangaiha,Vanlalhruaii,Lalthakimi,Lalnunmawii,Lalhmingliani,Lalawmpuii,Lalramhluna,Lalsangliani
1975,Mizoram,Saiha,259,2.734,Lalnunmawii,James,Lalramengi,Lalrinkimi,Angel,Raju,Ngehliang,Phochi,Lalhluthangi,Ngoti
1975,Mizoram,Serchhip,595,3.612,Vanlalhruaii,Lalrinpuii,Lalnunmawia,Lalthanpari,Lalthanzami,Lalhlupuii,Lalhmingthangi,Hmangaihzuala,Lalthanpuii,Lalhmingmawia
1975,Nagaland,Dimapur,3455,2.72,Arenla,Narola,Asangla,Meena,Maya,Bina,Raju,Geeta,Akato,Babul
1975,Nagaland,Kiphire,917,2.7430000000000003,Asangla,Serila,Apila,Lichose,Lakiumong,Lirola,Sepila,Thripongse,Setsala,Ajungla
1975,Nagaland,Kohima,2707,2.9019999999999997,Lily,Mary,Tesinle,Lucy,Kevilenuo,Narola,Amenla,Samuel,Khrienuo,Asenla
1975,Nagaland,Longleng,799,2.0340000000000003,Yungmei,Ali,Mongnyei,Alem,Lemla,Asangla,Chumei,Wanmei,Nangnyu,Chulen
1975,Nagaland,Mokokchung,2316,3.62,Tianaro,Moanaro,Temjenkala,Tialila,Imtikumzuk,Imlimongla,Bendangwati,Toshimenla,Tiamongla,Moatemjen
1975,Nagaland,Mon,2277,1.954,Poangnyu,Eyam,Yongpa,Manya,Mopa,Monyu,Phamsa,Eshah,Liya,Leye
1975,Nagaland,Peren,999,2.662,Aringle,Peihau,Kiepeu,Akule,Ngamwang,Tingbayile,Cheulak,Naro,Hangbu,Ngialung
1975,Nagaland,Phek,1946,2.9589999999999996,Vekhotso,Vezotalu,Akole,Vezovolu,Tusovelu,Avino,Vekhosalu,Neikou,Rone,Atsole
1975,Nagaland,Pughoboto,230,2.8,Vinili,Tozheli,Henili,Yetovi,Toniho,Qheholi,Akhato,Aron,Vikuto,Asheli
1975,Nagaland,Tuensang,1869,2.415,Khumla,Chuba,Asangla,Sungmo,Imlong,Mongko,Narola,Tangsoi,Wongto,Alila
1975,Nagaland,Wokha,1545,2.832,Nchumbemo,Nzanbemo,Thungbeni,Martha,Nzanbeni,Nchumbeni,Mhonbemo,Lochumi,Mhathung,Mhalo
1975,Nagaland,Zunheboto,1392,2.823,Khekato,Khetoli,Atoli,Hotoli,Kaholi,Akali,Tovili,Vitoli,Atoni,Viholi
1975,Puducherry,Karaikal,3295,3.423,Mohamed,Latha,Rani,Shanthi,Sumathi,Selvi,Vijaya,Amudha,Ramesh,Santhi
1975,Puducherry,Mahe,592,2.551,Rajesh,Bindhu,Beena,Muhammed,Sindhu,Sheeba,Reena,Sunil,Preetha,Nisha
1975,Puducherry,Puducherry,16813,3.345,Murugan,Lakshmi,Selvi,Ramesh,Sumathi,Latha,Saravanan,Vijayalakshmi,Vijaya,Shanthi
1975,Puducherry,Yanam,776,3.048,Malladi,Palepu,Karri,Pemmadi,Oleti,Chinta,Kona,Kanakala,Sangadi,Pesingi
1975,Uttar Pradesh,Agra,74283,2.503,Sunita,Guddi,Kamalesh,Pappu,Mina,Rakesh,Mukesh,Guddi,Ram,Gita
1975,Uttar Pradesh,Aligarh,57638,2.642,Kamalesh,Sunita,Mukesh,Pappu,Rakesh,Mina,Guddi,Pushpa,Rajesh,Rajkumar
1975,Uttar Pradesh,Allahabad,72942,2.612,Ram,Sunita,Rajesh,Gita,Sushil,Shiva,Raj,Vijay,Ramesh,Rajendra
1975,Uttar Pradesh,Amethi,18933,2.653,Ram,Raj,Shiva,Gita,Chirag,Urmitra,Sushil,Nirmal,Shyam,Sunita
1975,Uttar Pradesh,Auraiyya,24381,2.582,Ram,Sunita,Rajesh,Gita,Suman,Anita,Manoj,Arvind,Mamata,Ashok
1975,Uttar Pradesh,Badaun,41529,2.463,Ram,MunNi,Pappu,Sunita,Mina,Rajendra,Bhagvan,Somvati,Shakuntala,Premvati
1975,Uttar Pradesh,Bagpat,23412,2.367,Sunita,Sanjiv,Sanjay,Babita,Manoj,Vinod,Anita,Sunil,Mukesh,Gita
1975,Uttar Pradesh,Banda,20930,2.677,Ram,Maya,Kamalesh,Raj,Sunita,Ramesh,Shiva,Rani,Gita,Munni
1975,Uttar Pradesh,Barabanki,45444,2.417,Ram,Rajesh,Shiva,Ramesh,Sunita,Rakesh,Raj,Kamalesh,Dinesh,Vinod
1975,Uttar Pradesh,Bareilly,79454,2.4090000000000003,Ram,MunNi,Pappu,Sunita,Nandi,Nanhe,Mina,Rajesh,Gita,Rajendra
1975,Uttar Pradesh,Bijnor,69874,2.51,Naseem,Sunita,Suman,Manoj,Rekha,Naima,Gita,Anita,Shamina,Naresh
1975,Uttar Pradesh,Bulandshahr,72724,2.506,Sunita,Kamalesh,Sanjay,Mukesh,Anita,Vinod,Rakesh,Rajesh,Manoj,Suman
1975,Uttar Pradesh,Chitrakoot,16613,2.8089999999999997,Sunita,MunNi,Ram,Kamalesh,Rani,Rajesh,Munna,Raj,Ramesh,Suresh
1975,Uttar Pradesh,Etah,33987,2.634,Sunita,Guddi,Rajesh,Ram,Anita,Rakesh,Mukesh,Pushpa,Mina,Vinod
1975,Uttar Pradesh,Etawah,27818,2.925,Sunita,Rajesh,Ram,Anita,Suman,Manoj,Gita,Vinod,Mina,Pramod
1975,Uttar Pradesh,Faizabad,1613,2.625,Ram,Sunita,Raj,Rajendra,Vinod,Ramesh,Kamalesh,Shyam,Shanti,Abdul
1975,Uttar Pradesh,Farrukhabad,28309,2.6719999999999997,Sunita,Ram,Rajesh,Gita,Anita,Mina,Guddi,Suman,Sunil,Mamata
1975,Uttar Pradesh,Fatehpur,46346,2.523,Ram,Sunita,Shiva,Rajesh,Raj,Gita,Rakesh,Rajendra,Suresh,Ramesh
1975,Uttar Pradesh,Firozabad,45337,2.517,Sunita,Guddi,Rajesh,Anita,Ram,Kamalesh,Usha,Mina,Rakesh,Mira
1975,Uttar Pradesh,Gautam Buddh Nagar,34093,2.339,Sunita,Sanjay,Gita,Rajesh,Manoj,Suman,Vinod,Anita,Sunil,Ashok
1975,Uttar Pradesh,Ghaziabad,49767,2.233,Sunita,Sanjay,Manoj,Anita,Rajesh,Gita,Sunil,Rakesh,Vinod,Sima
1975,Uttar Pradesh,Hamirpur,17959,2.5610000000000004,Ram,Sunita,Gita,Ramesh,Raj,Shiva,Ashok,Rani,Kamalesh,Rajesh
1975,Uttar Pradesh,Hardoi,71088,2.395,Ram,Rajesh,Sunita,Kamalesh,Shiva,Rakesh,Sushil,Ramesh,Vinod,Raj
1975,Uttar Pradesh,Hathras,16363,2.702,Sunita,Guddi,Rakesh,Mukesh,Pappu,Kamalesh,Rajesh,Ashok,Ram,Vinod
1975,Uttar Pradesh,Jalaun,23007,2.375,Sunita,Ram,Guddi,Mamata,Rajesh,Gita,Suman,Anita,Rani,Kamalesh
1975,Uttar Pradesh,Jhansi,29823,2.501,Ram,Sunita,Mamata,Gita,Ashok,Lakshmi,Mira,Rajendra,Kamalesh,Rajesh
1975,Uttar Pradesh,Kannauj,18234,2.553,Ram,Rajesh,Sunita,Vinod,Rakesh,Manoj,Anil,Ashok,Rani,Sarvesh
1975,Uttar Pradesh,Kanpur Rural,26947,2.379,Ram,Sunita,Rajesh,Gita,Shiva,Mamata,Vinod,Suman,Rani,Manoj
1975,Uttar Pradesh,Kanpur Urban,75375,2.197,Ram,Rajesh,Sunita,Sanjay,Manoj,Gita,Vijay,Anita,Sunil,Anil
1975,Uttar Pradesh,Kasganj,25626,2.66,Sunita,Ram,Pappu,Rajesh,Guddu,Anita,Mamata,Kamalesh,Rakesh,Mukesh
1975,Uttar Pradesh,Kaushambi,20362,2.533,Ram,Sunita,Shiva,Gita,Shanti,Asha,Suresh,Kamalesh,Kamal,Ashok
1975,Uttar Pradesh,Kheri,73454,2.338,Ram,Sunita,Rajesh,Ramesh,Raj,Gita,Suresh,Mina,Shiva,Kamal
1975,Uttar Pradesh,Lalitpur,19896,2.783,Guddi,Pappu,Ram,Sunita,Ramesh,Ashok,Mira,Parvati,Hariram,Mamata
1975,Uttar Pradesh,Lucknow,86821,2.097,Ram,Rajesh,Sunita,Shiva,Raj,Shrimati,Gita,Vijay,Rakesh,Sanjay
1975,Uttar Pradesh,Mahoba,12717,2.6,Ram,Sunita,Munna,Kusum,Gita,Rani,Mira,Ramesh,Maya,Ramadevi
1975,Uttar Pradesh,Mainpuri,38636,2.698,Sunita,Rajesh,Anita,Ram,Guddi,Gita,Mina,Suman,Mamata,Sarvesh
1975,Uttar Pradesh,Mathura,39186,2.378,Sunita,Kamalesh,Gita,Mina,Mukesh,Guddi,Ram,Raj,Lakshmi,Pappu
1975,Uttar Pradesh,Mau,72,2.904,Rajendra,Gita,Usha,Rekha,Sima,Balesh,Sunita,Uravshi,Mukund,Harveer
1975,Uttar Pradesh,Meerut,65303,2.4090000000000003,Sunita,Sanjay,Manoj,Babita,Anita,Sunil,Vinod,Gita,Anil,Suman
1975,Uttar Pradesh,Moradabad,42674,2.395,Maulik,Naseem,Bhuri,Sunita,Kamalesh,Ram,Shamina,Pravina,Najma,Shakeela
1975,Uttar Pradesh,Muzaffarnagar,45609,2.545,Sunita,Manoj,Babita,Sanjay,Suman,Rekha,Vinod,Sushil,Sunil,Mukesh
1975,Uttar Pradesh,Pilibhit,37444,2.6289999999999996,Ram,MunNi,Prem,Mina,Rajesh,Om,Sunita,Gita,Suresh,Savitri
1975,Uttar Pradesh,Pratapgarh,37134,2.6430000000000002,Ram,Gita,Sushil,Urmitra,Sunita,Asha,Rajesh,Shiva,Kusum,Ashok
1975,Uttar Pradesh,Rae Bareli,33901,2.305,Ram,Shiva,Raj,Rajesh,Sunita,Kamalesh,Gita,Ramesh,Prem,Suman
1975,Uttar Pradesh,Rampur,37181,2.4859999999999998,Ram,Shakeela,Bhuri,Salim,Pravina,Kamalesh,Sunita,Aamir,Noor,Shahid
1975,Uttar Pradesh,Saharanpur,64277,2.5869999999999997,Sanjay,Sunita,Rajesh,Babali,Babita,Rekha,Sushil,Satish,Imran,Rakesh
1975,Uttar Pradesh,Sambhal,35765,2.416,Ram,Kamalesh,Bhuri,Sunita,MunNi,Maya,Omvati,Suresh,Premvati,Ramvati
1975,Uttar Pradesh,Shahjahanpur,53220,2.6910000000000003,Ram,Sunita,Guddi,Rajesh,Rakesh,Gita,Mina,MunNi,Sushil,Suresh
1975,Uttar Pradesh,Shamli,24064,2.495,Sunita,Babita,Sanjiv,Sanjay,Imran,Rajesh,Rekha,Babali,Vinod,Suman
1975,Uttar Pradesh,Sitapur,58381,2.541,Ram,Kamal,Rajesh,Sunita,Sushil,Kamalesh,Shiva,Gita,Ramesh,Suresh
1975,Uttar Pradesh,Sultanpur,36512,2.7,Ram,Gita,Sunita,Sushil,Rajesh,Asha,Nirmal,Usha,Urmitra,Savitri
1975,Uttar Pradesh,Unnao,54770,2.289,Ram,Shiva,Rajesh,Raj,Rakesh,Sunita,Kamalesh,Suresh,Dinesh,Ramesh
1975,Uttarakhand,Bageshwar,2498,1.9609999999999999,Kamal,Harish,Pushpa,Mohan,Dipa,Puran,Rajendra,Hema,Janki,Ganga
1975,Uttarakhand,Chamoli,98,2.174,Uma,Lakshmi,Kundan,Bhuvan,Saraswati,Anand,Guddi,Kalam,Darshan,Dinesh
1975,Uttarakhand,Dehradun,22384,2.0380000000000003,Sunita,Rajesh,Sanjay,Anita,Rajendra,Kamal,Rakesh,Mina,Ram,Anil
1975,Uttarakhand,Haridwar,13893,2.275,Sunita,Anita,Sanjay,Rekha,Rajesh,Sushil,Suman,Mamata,Gita,Babali
1975,Uttarakhand,Nainital,3778,1.983,Gita,Kamal,Pushpa,Dipa,Hema,Rajendra,Mohan,Ramesh,Harish,Puran
1975,Uttarakhand,Pauri Garhwal,10639,2.138,Sunita,Anita,Lakshmi,Vinod,Dinesh,Usha,Anil,Rajendra,Rekha,Bina
1975,Uttarakhand,Udham Singh Nagar,307,2.117,Vijay,Ram,Gita,Shanti,Pushpa,Dinesh,Kamal,Shankar,Bhola,Rajesh
1975,Uttarakhand,Uttarkashi,3245,2.2319999999999998,Sushil,Dinesh,Ramesh,Prem,Pushpa,Anita,Sumitra,Vimal,Vijay,Sunita
1976,Andaman And Nicobar Islands,Nicobar,422,2.31,Monica,Polina,Mathew,Esther,Martha,Charity,Hannah,Agnes,Mark,Grace
1976,Andaman And Nicobar Islands,North And Middle Andaman,1624,2.436,Naw,Ranjit,Laxmi,Rita,Sabita,Anita,Pushpa,Sumitra,Basanti,Parimal
1976,Andaman And Nicobar Islands,South Andaman,2893,2.436,Abdul,Rajesh,Laxmi,Mohammed,Anita,Sabita,Pradeep,Mary,Krishna,Arun
1976,Andhra Pradesh,Anantapur,32517,3.377,Lakshmidevi,Shaik,Sreenivasulu,Nagaraju,Lakshmi,Bhaanu,Jayamma,Rathnamma,Chinna,Gangamma
1976,Andhra Pradesh,Chittoor,25495,3.14,Subramanyam,Lakshmi,Shaik,Sreenivasulu,Ravi,Munemma,Dhanamjay,Vijaya,Rathnamma,Lakshmamma
1976,Andhra Pradesh,East Godavari,66993,3.6,Lakshmi,Satyavathi,Venkatalakshmi,Venkata,Sathyanarayan,Nagamani,Srinivasarao,Rambabu,Venkataramana,Varalakshmi
1976,Andhra Pradesh,Guntur,45578,3.3789999999999996,Srinivasarao,Venkata,Lakshmi,Srinivasa,Padma,Ramesh,Ramana,Padamavathi,Siva,Kumari
1976,Andhra Pradesh,Kadapa,31840,3.2960000000000003,Venkata,Lakshmidevi,Lakshmi,Sreenivasulu,Chinna,Mahaboob,Subbarayudu,Subbamma,Rama,Ramanamma
1976,Andhra Pradesh,Krishna,43149,3.326,Venkata,Lakshmi,Srinivasarao,Srinivasa,Nagamani,Vijaya,Padma,Durga,Kumari,Naga
1976,Andhra Pradesh,Kurnool,27815,3.133,Shaik,Lakshmi,Lakshmidevi,Chinna,Sreenivasulu,Venkata,Chakali,Bhaanu,Shek,Jayamma
1976,Andhra Pradesh,Nellore,32629,3.2689999999999997,Sreenivasulu,Ramanamma,Venkata,Enkateshwarlu,Lakshmi,Ramanaiah,Venkateswarlu,Padma,Vijayamma,Penchalaiah
1976,Andhra Pradesh,Prakasam,26531,3.471,Venkata,Srinivasarao,Lakshmi,Enkateshwarlu,Sreenivasulu,Padma,Ramanamma,Shrinu,Subbarao,Srinivasa
1976,Andhra Pradesh,Srikakulam,24971,3.38,Lakshmi,Ramanamma,Srinivasarao,Ramarao,Parvathi,Simhachalam,Venkataramana,Ramana,Krishnarao,Lakshmanarao
1976,Andhra Pradesh,Visakhapatnam,55885,3.2560000000000002,Lakshmi,Venkata,Apparao,Satyavathi,Ramana,Ramanamma,Ramu,Varalakshmi,Nagamani,Srinivasarao
1976,Andhra Pradesh,Vizianagaram,20548,3.3689999999999998,Lakshmi,Simhachalam,Ramanamma,Srinivasarao,Satyavathi,Parvathi,Venkata,Ramu,Ramana,Apparao
1976,Andhra Pradesh,West Godavari,33704,3.555,Lakshmi,Venkata,Srinivasarao,Nagamani,Venkatalakshmi,Sathyanarayan,Satyavathi,Venkateshwararao,Rambabu,Durga
1976,Arunachal Pradesh,Anjaw,143,2.497,Hawaling,Bajanti,Kisolum,Janamso,Kanunlum,Badumsai,Sorutlum,Romanlu,Tisamso,Dangulu
1976,Arunachal Pradesh,Changlang,1526,2.187,Renu,Rina,Raju,Nang,Anita,Anil,Meena,Manju,Dipali,Sanjoy
1976,Arunachal Pradesh,Dibang Valley,71,2.169,Jonom,Asaya,Chili,Pembanarbu,Yikage,Ramesh,Empi,Tamange,Tokhu,Amuli
1976,Arunachal Pradesh,East Kameng,521,1.893,Yame,Yapung,Prey,Maya,Meyang,Yamak,Tafang,Meli,Raju,Koro
1976,Arunachal Pradesh,East Siang,952,2.059,Osi,Yater,Opet,Olak,Tani,Talom,Tagom,Yalek,Ram,Yabom
1976,Arunachal Pradesh,Kurung Kumey,527,1.844,Bengia,Takam,Charu,Kipa,Biri,Chello,Lokam,Techi,Lindum,Balo
1976,Arunachal Pradesh,Lohit,354,2.322,Meena,Sita,Nar,Usha,Sheela,Manju,Podumi,Raj,Manoj,Rita
1976,Arunachal Pradesh,Longding,476,1.992,Nachat,Toingam,Taichat,Khampai,Ngunlai,Among,Phenyai,Wangpoh,Chajong,Phepan
1976,Arunachal Pradesh,Lower Dibang Valley,438,2.105,Raju,Anita,Iyang,Maya,Purnima,Dhan,Tony,Aseng,Ela,Ashok
1976,Arunachal Pradesh,Lower Subansiri,667,1.84,Likha,Toko,Joram,Hage,Tage,Taba,Khoda,Nabam,Michi,Hibu
1976,Arunachal Pradesh,Namsai,850,2.4290000000000003,Raju,Rupa,Aruna,Meena,Kamala,Suren,Minu,Debaru,Dipen,Padma
1976,Arunachal Pradesh,Papum Pare,1356,2.02,Nabam,Techi,Tana,Gollo,Tarh,Taba,Likha,Chera,Teli,Chukhu
1976,Arunachal Pradesh,Tawang,503,1.889,Lobsang,Tashi,Tsering,Dorjee,Pema,Rinchin,Nawang,Pem,Sonam,Sangey
1976,Arunachal Pradesh,Tirap,591,2.024,Ngoyum,Krishna,Pojen,Nali,Kijen,Sanu,Yambo,Bilom,Rina,Chakiam
1976,Arunachal Pradesh,Upper Siang,329,1.9880000000000002,Olak,Amem,Otet,Alok,Oki,Bojing,Dadam,Tasum,Oyam,Api
1976,Arunachal Pradesh,Upper Subansiri,699,1.8730000000000002,Yapa,Yama,Tania,Tamar,Yachak,Yapi,Yane,Tara,Tai,Tapak
1976,Arunachal Pradesh,West Kameng,828,1.923,Tsering,Dorjee,Sang,Rinchin,Pem,Pema,Sonam,Dawa,Phurpa,Lobsang
1976,Arunachal Pradesh,West Siang,1567,1.901,Yapi,Yajar,Yanya,Yadam,Kari,Yajum,Mobi,Yapu,Md.,Yangam
1976,Chandigarh,Chandigarh,7702,2.09,Ram,Sunita,Raj,Rajesh,Gita,Samjiv,Anita,Rakesh,Suman,Poonam
1976,Dadra And Nagar Haveli,Dadra And Nagar Haveli,5240,2.272,Ramesh,Rajesh,Savita,Dinesh,Sanjay,Suresh,Ashok,Meena,Gita,Kamlesh
1976,Daman And Diu,Daman,1801,2.305,Ramesh,Suresh,Rajesh,Mahesh,Ashok,Mina,Meena,Prakash,Dinesh,Pravin
1976,Daman And Diu,Diu,666,2.36,Laxmi,Dhani,Manjula,Ramesh,Virendra,Savita,Kanta,Mani,Jitendra,Ramila
1976,Goa,North Goa,11722,2.4459999999999997,Sunita,Sanjay,Rajesh,Santosh,Mahesh,Nilesh,Maria,Sandeep,Sanjana,Sunil
1976,Goa,South Goa,12284,2.49,Maria,Sanjay,Sunita,Fatima,Anita,Rajesh,Mahesh,Francisco,Nilesh,Sandeep
1976,Haryana,Ambala,10702,2.362,Sunita,Rama,Raj,Rajesh,Paramjit,Sima,Naresh,Nilam,Rakesh,Kiran
1976,Haryana,Bhiwani,15399,2.2640000000000002,Rajesh,Sunita,Krishna,Raj,Surendra,Suman,Mukesh,Suresh,Rama,Sushila
1976,Haryana,Faridabad,30213,2.181,Sunita,Rama,Rajesh,Gita,Raj,Manoj,Anita,Sanjay,Rakesh,Mukesh
1976,Haryana,Fatehabad,9233,2.3,Krishna,Sunita,Rama,Raj,Ramesh,Subhash,Rajesh,Santosh,Saroj,Paramjit
1976,Haryana,Gurgaon,19137,2.197,Sunita,Rajesh,Mukesh,Anita,Suman,Gita,Raj,Rama,Sunil,Manoj
1976,Haryana,Hisar,12410,2.126,Sunita,Rajesh,Krishna,Rama,Raj,Suresh,Kamalesh,Ramesh,Santosh,Suman
1976,Haryana,Jhajjar,13106,2.222,Rajesh,Sunita,Mukesh,Krishna,Sanjay,Sunil,Anita,Anil,Suman,Satish
1976,Haryana,Jind,13607,2.318,Rajesh,Sunita,Krishna,Rama,Raj,Suresh,Kamalesh,Sudesh,Satish,Surendra
1976,Haryana,Kaithal,12396,2.3569999999999998,Krishna,Sunita,Rajesh,Suresh,Ramesh,Rama,Raj,Kamalesh,Naresh,Saroj
1976,Haryana,Karnal,17111,2.289,Sunita,Rajesh,Rama,Krishna,Raj,Ramesh,Naresh,Subhash,Suresh,Satish
1976,Haryana,Kurukshetra,11767,2.3680000000000003,Sunita,Rama,Paramjit,Raj,Rajesh,Krishna,Naresh,Kamalesh,Suresh,Nilam
1976,Haryana,Mahendragarh,10411,2.221,Sunita,Suman,Rajesh,Krishna,Mukesh,Saroj,Raj,Rama,Anita,Ashok
1976,Haryana,Mewat,11638,2.4530000000000003,Mubina,Samina,Jakir,Farida,Tahira,Hasina,Jarina,Iqbal,Amina,Jamshed
1976,Haryana,Palwal,10993,2.27,Sunita,Gita,Kamalesh,Rama,Raj,Rajesh,Mukesh,Suman,Prem,Suresh
1976,Haryana,Panchkula,6458,2.201,Rama,Sunita,Raj,Rajesh,Sima,Suman,Anita,Nilam,Krishna,Sanjiv
1976,Haryana,Panipat,13425,2.2969999999999997,Rajesh,Sunita,Krishna,Rama,Naresh,Raj,Mukesh,Suresh,Surendra,Anita
1976,Haryana,Rewari,11696,2.123,Sunita,Rajesh,Mukesh,Suman,Krishna,Raj,Saroj,Anita,Manoj,Sunil
1976,Haryana,Rohtak,14484,2.128,Rajesh,Sunita,Mukesh,Sunil,Krishna,Sanjay,Raj,Anita,Ashok,Satish
1976,Haryana,Sirsa,14657,2.405,Krishna,Raj,Rama,Sunita,Vinod,Subhash,Saroj,Paramjit,Ramesh,Rajendra
1976,Haryana,Sonipat,18679,2.189,Sunita,Rajesh,Krishna,Mukesh,Raj,Anita,Satish,Ashok,Sudesh,Naresh
1976,Haryana,Yamunanagar,7479,2.275,Rama,Sunita,Raj,Rajesh,Mamata,Usha,Sajiv,Paramjit,Gita,Pavan
1976,Himachal Pradesh,Bilaspur,5982,1.899,Raj,Ram,Sunita,Kanta,Rakesh,Mina,Rajesh,Nilam,Nirmal,Sanjiv
